name,id,version,chainId,chainName,moduleName,contractAddress
OKX Web3,15151,115186,1,eth,curve,0x47B5BC2C49aD25dFa6d7363c5e9B28eF804e1185
OKX Web3,15151,115186,1,eth,curveV2 ,0xB2DC2da9684DfEF77CFa5c6bb07e733023715292
OKX Web3,15151,115186,1,eth,curveStableNG,0xEcd7Eef15713997528896Cb5db7ec316Db4C2101
OKX Web3,15151,115186,1,eth,kyber         ,0x1c8875B6A9Df43256b244a7Ba4790F6A7185d8c9
OKX Web3,15151,115186,1,eth,uniV2,0xc837BbEa8C7b0caC0e8928f797ceB04A34c9c06e
OKX Web3,15151,115186,1,eth,uniV3,0x03F911AeDc25c770e701B8F563E8102CfACd62c0
OKX Web3,15151,115186,1,eth,marketMaker,0x55b35bF627944396f9950dD6BDdaDb5218110c76
OKX Web3,15151,115186,1,eth,pmmAdapter,0x19440199101Fb45882d06Ee432437eC89f406248
OKX Web3,15151,115186,1,eth,DODOV1Adapter,0x1d0524ad45399FD03f602666f1076C96608EfD28
OKX Web3,15151,115186,1,eth,DODOV2Adapter,0x56bd269DB96A089295D742351BA459FB0c279fe2
OKX Web3,15151,115186,1,eth,DODOV3Adapter,0x0Ceb46fbA3F54F24af210A95707506c6f51BD651
OKX Web3,15151,115186,1,eth,SynapseAdapter,0x073a34b3A50aC1C068390f5A03c827f8265E241d
OKX Web3,15151,115186,1,eth,SaddleAdapter,0x9631d2f87DD05500c3542D0ebc6E69fA94e6733D
OKX Web3,15151,115186,1,eth,MstableAdapter,0x92470640a2904467adc88a0b026DBc876a2160a4
OKX Web3,15151,115186,1,eth,HashflowV3 Adapter,0x62a7b6eb6A5d2DcAa05Bf53C7272afd9dA460a2c
OKX Web3,15151,115186,1,eth,BalancerV2ComposableAdapter,0x49573FDDc82Da487eC7a275BE0Edbb6e72256de2
OKX Web3,15151,115186,1,eth,KyberElasticAdapter,0xce1F9F9229F33B569D1d9bcE64FBA6D9788eF95A
OKX Web3,15151,115186,1,eth,CurveAdapter(support nativetoken),0xade1E3B40B58E51df923cFBffCfb3502A5b07d1A
OKX Web3,15151,115186,1,eth,NomiswapAdapter,0x53eBB22Ef52f9Dde9d839739E60706e3ce5492eE
OKX Web3,15151,115186,1,eth,psmAdapter(提案版本),0x0EabE3520c639F919876A6bE9A64859Dba15c437
OKX Web3,15151,115186,1,eth,MultichainAdapter,0xc0584164dD4Ebf73E703827B546275185D433573
OKX Web3,15151,115186,1,eth,Curve3poolLPAdapter,0x5b5Fbf91aFf1e10E829d8AEB5373767C20d736c5
OKX Web3,15151,115186,1,eth,ClipperAdapter,0x9aA3bA80352b47f133fbf1105aB583c71Cc74CFA
OKX Web3,15151,115186,1,eth,LidoAdapter,0x6452Be03441d71813e28c2eb244c44EEB494d3F7
OKX Web3,15151,115186,1,eth,pancakeV3Adapter,0xCBD78F8fb96baE40826A601F8B9ba17782d62527
OKX Web3,15151,115186,1,eth,aaveV2Adapter,0xE91D8ADED9D832D1D20293645eCe3Ed44C0f080B
OKX Web3,15151,115186,1,eth,rocketpoolsAdapter,0xD0B2a7c5f9321e038eEC9D9d9e0623923c1c02a7
OKX Web3,15151,115186,1,eth,1inchV1_1Adapter,0xdc15db93aeb4f1655123e1823ee334f78754b90e
OKX Web3,15151,115186,1,eth,MaverickAdapter,0x12e55236d0743999716ebAcBd1FE07F63719b0dF
OKX Web3,15151,115186,1,eth,CompoundV2Adapter,0xEdBaB5dfAA165919Dfa94101c266e48c4e82D8Fd
OKX Web3,15151,115186,1,eth,MooniswapAdapter,0xb1e4e25b1938c78ec0b21ccb2d6a0be60aa7e63f
OKX Web3,15151,115186,1,eth,CurveTNGAdapter,0xbf71EBcfd56DcbAbb21d5da693F6dfecc9BDAe5E
OKX Web3,15151,115186,1,eth,XSigmaAdapter,0x4ecED2f6Bf29c519f9410056bC9B6309c71992A7
OKX Web3,15151,115186,1,eth,integralAdapter,0x26cD030a7307E168eC9ccC30137629A5Ed8BaCD2
OKX Web3,15151,115186,1,eth,CurveLLamaAdapter,0xb5dF9ae601CA2295A8981a039332Ef1F5974B112
OKX Web3,15151,115186,1,eth,aaveV3Adapter,0xB746b1395105954023559d5e8149D4ce8c556646
OKX Web3,15151,115186,1,eth,wombatAdapter,0x42170295F1173c9e5874ea9d00c6d137E1a4f53d
OKX Web3,15151,115186,1,eth,1inchLimitOrderAdapter,0x1d69A91F92Df01434E280764BB96Ed1d3854B3d2
OKX Web3,15151,115186,1,eth,wrappedSynthetixAdapter,0xE58b3089dF6667fBf99b75595a1671BaF6797D6d
OKX Web3,15151,115186,1,eth,traderJoeV2P1Adapter,0x10c7CBFeeB5B278e8bD144d4a92F709396Ac0f3b
OKX Web3,15151,115186,1,eth,solidlyV3Adapter,0x75f21a97Bd89A9A5683A9f46b5D5B4a080708DEa
OKX Web3,15151,115186,1,eth,smardexAdapter,0xe15B8Fb233301E62e4c42120250860c173B59BA0
OKX Web3,15151,115186,1,eth,SynthetixEtherWrapperAdapter,0x62816dD3d3c1978BC2E5550ad369Fd1c32668ACf
OKX Web3,15151,115186,1,eth,compoundV3,0x2a7F3d7486641C77600b9b9256132755c8AEBB4F
OKX Web3,15151,115186,1,eth,sDAIAdapter,0xf18F664bFc8F0AdAeB70f93063b192Cf58627988
OKX Web3,15151,115186,1,eth,AmbientAdapter,0x928851D97F2aF118D620A416a0eF803130eD5D40
OKX Web3,15151,115186,1,eth,AngleTransmuterAdapter,0xC6B8EA6E6bA35E00fBF0417e5bb7D74567cc17BF
OKX Web3,15151,115186,1,eth,stUSDAdapter,0xE009774e1530006D308610fA186C48fAD9f035FA
OKX Web3,15151,115186,1,eth,stEURAdapter,0x5B1b818a6cFa4756412F534C73b19041d62d0567
OKX Web3,15151,115186,1,eth,OriginAdapter,0x6FEE4f77D4Dd4cf34aa851693B17228841801945
OKX Web3,15151,115186,1,eth,OriginWrapperAdapter,0xeCc33aBaE1d8BB4A54e4b200A9B710B139022A51
OKX Web3,15151,115186,1,eth,sFRAXAdapter,0x414F6d5cf73a96dcBb0BFc6D1C567f3e8a382Dc0
OKX Web3,15151,115186,1,eth,PolygonMigrationAdapter,0xE7168C44Bc633d83C61B43d91E62a98507B44c47
OKX Web3,15151,115186,1,eth,AaveV3StaticATokenAdapter,0xc5AFb4c5Df366eB5a5354aD1509B3BF36bFB350d
OKX Web3,15151,115186,1,eth,UniswapV1Adapter,0x03247acbD5a5Dc9551a268988a10A04376686198
OKX Web3,15151,115186,1,eth,FluidAdapter,0xeF90fE83e679115a7f42f4CA52c1499D26CC80ba
OKX Web3,15151,115186,1,eth,MaverickV2Adapter,0x4E3bcCE28cAf98A143Fd8BD9e4875ccAb3E7bBE0
OKX Web3,15151,115186,1,eth,NovabitsV3Adapter(复用 uinv3 adapter）,0x03F911AeDc25c770e701B8F563E8102CfACd62c0
OKX Web3,15151,115186,1,eth,LitePSMAdapter,0xa0d62bE88fa3e42b607B8252d828dF6Dfcd3DBe1
OKX Web3,15151,115186,1,eth,NativePmmAdapter,0xa63F848E9DEAA7538A56bA1429647700fe4CFd2D
OKX Web3,15151,115186,56,bsc,统一授权地址,0x2c34A2Fb1d0b4f55de51E1d0bDEfaDDce6b7cDD6
OKX Web3,15151,115186,56,bsc,DEXRouter地址,0x9333C74BDd1E118634fE5664ACA7a9710b108Bab
OKX Web3,15151,115186,56,bsc,uniV2Adapter,0x363FB85314c5d7BAF27e9e5AC3b6E8bDa9ae9b85
OKX Web3,15151,115186,56,bsc,uniV3Adapter,0xAe7fCEf300495de4aFDa82c1A369fa312b0ED9b8
OKX Web3,15151,115186,56,bsc,bakeryAdapter,0xeB1426f967D9642317148b401EbB6a687E1a174a
OKX Web3,15151,115186,56,bsc,kyberAdapter,0x595Da5C1b445493f5C5dB7fb8813de594c760bee
OKX Web3,15151,115186,56,bsc,pancakeAdapter,0x1cB017EC34cCD9B808e4F125163807885AB70338
OKX Web3,15151,115186,56,bsc,DODOV1Adapter,0x1d0524ad45399FD03f602666f1076C96608EfD28
OKX Web3,15151,115186,56,bsc,DODOV2Adapter,0x9631d2f87DD05500c3542D0ebc6E69fA94e6733D
OKX Web3,15151,115186,56,bsc,DODOV3Adapter,0xdce40846CAbaED9064A3bf5A7445235dB8fF0fF3
OKX Web3,15151,115186,56,bsc,wnativeRelayer,0x0B5f474ad0e3f7ef629BD10dbf9e4a8Fd60d9A48
OKX Web3,15151,115186,56,bsc,tokenApproveProxy,0xd99cAE3FAC551f6b6Ba7B9f19bDD316951eeEE98
OKX Web3,15151,115186,137,polygon,"Polygon-DexRouter, 统一授权地址",0x3B86917369B83a6892f553609F3c2F439C184e31
OKX Web3,15151,115186,56,bsc,marketMaker,0x478c2F5B9b7a4C24b5F7D4c4f727dBC67D2f8382
OKX Web3,15151,115186,56,bsc,pmmAdapter,0x51A66d4ec8Df5eF8Fc7915fe64c4cb070FA8e8a7
OKX Web3,15151,115186,56,bsc,SynapseAdapter,0x92470640a2904467adc88a0b026DBc876a2160a4
OKX Web3,15151,115186,56,bsc,EllipsisAdapter(CurveAdpater instead),0x72e3eE933EaF568EA35049f30C01990cb6c2544b
OKX Web3,15151,115186,56,bsc,WombatAdapter,0xd4Bbd03e18A6102D267B003e7CCad6BD78669248
OKX Web3,15151,115186,56,bsc,smoothyV1Adapter,0x471418aA966f5ef906A319D2ceF14b81a181cCfA
OKX Web3,15151,115186,56,bsc,pancakeV3Adapter,0xCa9326C4c307dc84e676E6c9C7095BDe2eFA981D
OKX Web3,15151,115186,56,bsc,KyberElasticAdapter,0xe3bBF2FBdc2D4C1a9F9012294ddc6ADDe36C6C83
OKX Web3,15151,115186,56,bsc,nomiswapAdapter,0x40B7c771c78B50D5bb4D191F9B1D58D12a201C0d
OKX Web3,15151,115186,56,bsc,MultichainAdapter,0xC6703c539A76447cB8BF8B9210e91f7e474Eb68f
OKX Web3,15151,115186,56,bsc,PancakestableAdapter,0xAA2F2CFb5439330AF9412698d1f232db3DB8A49B
OKX Web3,15151,115186,56,bsc,TraderJoeV2Adapter,0x4EAFD2C510405151f284afeB4aC7Dd7602C92768
OKX Web3,15151,115186,56,bsc,WoofiAdapter,0x781ed5B8233394eAa56bFA7233C1aDFeA3C93FCC
OKX Web3,15151,115186,56,bsc,IZumiAdapter,0xD35f165c03A27d21da5D7F5096Fd66668D5dFFA0
OKX Web3,15151,115186,56,bsc,solidlyseriesAdapter,0x52f00F202A941f9B969690460f09A8853b889ea9
OKX Web3,15151,115186,56,bsc,tridentAdapter,0x9Ac7b1FFEE0f58c0a3c89AA54Afb62efD25DC9fd
OKX Web3,15151,115186,56,bsc,NerveFinanceAdapter,0x049C560cC466C2f74828A9c5b9338f9760493773
OKX Web3,15151,115186,56,bsc,doppleAdapter,0x451723F4905E88348180D43366f1c817fcc39Aec
OKX Web3,15151,115186,56,bsc,dnyAdapter,0xA96A96669295e85aF046026bf714A26E84096889
OKX Web3,15151,115186,56,bsc,acsiFinance,0xa95E6797B0045dF37D13ea36F0FEa848dcb3a217
OKX Web3,15151,115186,56,bsc,HashFlowAdapter,0xABC7f0BEf82C4BF6A131758bbd92bdAFa63797DB
OKX Web3,15151,115186,56,bsc,Hashflow V3 Adapter,0xEcd7Eef15713997528896Cb5db7ec316Db4C2101
OKX Web3,15151,115186,56,bsc,TraderJoeV2P1Adapter,0x56e6983D59bF472Ced0E63966A14d94A3A291589
OKX Web3,15151,115186,56,bsc,XSigmaAdapter,0x6667C8dC9fBFeC411E7C1EE2b24DE960149f930f
OKX Web3,15151,115186,56,bsc,limitAdapter,0x21fD4D4e056E8022Eb13898D75F75670e16DfDC4
OKX Web3,15151,115186,56,bsc,ThenaV2Adapter,0xEdBaB5dfAA165919Dfa94101c266e48c4e82D8Fd
OKX Web3,15151,115186,56,bsc,MavrickAdapter,0x339e63b4CA123b6D5baD97057119c58e7EE7637b
OKX Web3,15151,115186,56,bsc,SmardexAdapter,0x3f7B48d5acafBA9793B6384912f568a1aBF78E9f
OKX Web3,15151,115186,56,bsc,spartanAdapter,0x6E5d3aa32850B62711932db2e5CBc401AC3Cf17a
OKX Web3,15151,115186,56,bsc,BabyDoge,0xfb719654604f44Df1D5CbfeA736095444D5F6c88
OKX Web3,15151,115186,56,bsc,TimeAdapter,0x26cD030a7307E168eC9ccC30137629A5Ed8BaCD2
OKX Web3,15151,115186,56,bsc,AaveV3StaticATokenAdapter,0x42170295F1173c9e5874ea9d00c6d137E1a4f53d
OKX Web3,15151,115186,56,bsc,biAdapterV3Adapter,0x45B0A206A0eE358d929CEeE782d63b2d7E748540
OKX Web3,15151,115186,56,bsc,MaverickV2Adapter,0x5D796C6E479052Db44Ee6a45Dd72E57C800A4C1B
OKX Web3,15151,115186,56,bsc,NovabitsV2Adapter,0x363FB85314c5d7BAF27e9e5AC3b6E8bDa9ae9b85
OKX Web3,15151,115186,56,bsc,NovabitsV3Adapter,0xAe7fCEf300495de4aFDa82c1A369fa312b0ED9b8
OKX Web3,15151,115186,56,bsc,NativeAdapter,0xeCe06d75Eb932E6842e96466Fae90FdfB124e8Ff
OKX Web3,15151,115186,137,polygon,dexRouter,0xA748D6573acA135aF68F2635BE60CB80278bd855
OKX Web3,15151,115186,137,polygon,wNativeRelayer,0xf332761c673b59B21fF6dfa8adA44d78c12dEF09
OKX Web3,15151,115186,137,polygon,tokenApproveProxy,0x40aA958dd87FC8305b97f2BA922CDdCa374bcD7f
OKX Web3,15151,115186,137,polygon,uniV2Adapter,0x0112bc6fDB78345e612B862a6B388FfeB00E2320
OKX Web3,15151,115186,137,polygon,uniV3Adapter,0x7a8f557916d99945eaF2f8763935A70BDc81f650
OKX Web3,15151,115186,137,polygon,balancerV2Adapter,0xF956D032564530adb94a3ff9E60aAC87e7F3eB8D
OKX Web3,15151,115186,137,polygon,CurveAdapter,0xEdBaB5dfAA165919Dfa94101c266e48c4e82D8Fd
OKX Web3,15151,115186,137,polygon,CurveV2Adapter,0x5C9e126D741938a3f37341160F20a982ea584e30
OKX Web3,15151,115186,137,polygon,MultichainAdapter,0xa9ED3b2cF413C4f8988fE95A923B17cdDB4f432d
OKX Web3,15151,115186,137,polygon,quickswapv3Adapter,0x67f1E92Ef101A78AA1229B24bc302d2ddAAbd26B
OKX Web3,15151,115186,137,polygon,dodoV1Adapter,0x6aCb9be65CabbCCaf5a16722f0Aa75B2CC6Ad138
OKX Web3,15151,115186,137,polygon,dodoV2Adapter,0x3BDa631e2cCA4c926790157AF7C4b0599d22618A
OKX Web3,15151,115186,137,polygon,dodoV3Adapter,0x3d60C4d60f4b804B258B07dFA79d44b2E01BB403
OKX Web3,15151,115186,137,polygon,WoofiAdapter,0xaE1aD15277E971d33aDf8172cb05dF5cFcbCbfa6
OKX Web3,15151,115186,137,polygon,IZumiAdapter,0xA98DF73fA93B6dD994C83D661772d14d393dd87B
OKX Web3,15151,115186,137,polygon,solidlyseriesAdapter,0x961C3Cf7229D84b5c61eE7c1037D0F851B7261D2
OKX Web3,15151,115186,137,polygon,tridentAdapter,0xB746b1395105954023559d5e8149D4ce8c556646
OKX Web3,15151,115186,137,polygon,synapseAdapter,0x41F1aA2Aa3F9A4d610E3C58609b67BEb96b09326
OKX Web3,15151,115186,137,polygon,meshswapAdapter,0x339e63b4CA123b6D5baD97057119c58e7EE7637b
OKX Web3,15151,115186,137,polygon,mstableAdapter,0xea55C34248aE508Da14aCfce96BE10cC32dC51D9
OKX Web3,15151,115186,137,polygon,aavev2Adapter,0xaf17d84ebaaed18fecf62299e3478a887c083e3d
OKX Web3,15151,115186,137,polygon,IronswapAdapter,0x515637B20F3E09d57a8258dd1756a51924F60118
OKX Web3,15151,115186,137,polygon,clipperAdapter,0xbf71EBcfd56DcbAbb21d5da693F6dfecc9BDAe5E
OKX Web3,15151,115186,137,polygon,CompoundAdapter,0xABC7f0BEf82C4BF6A131758bbd92bdAFa63797DB
OKX Web3,15151,115186,137,polygon,doppleAdapter,0x56e6983D59bF472Ced0E63966A14d94A3A291589
OKX Web3,15151,115186,137,polygon,DfxAdapter,0x6667C8dC9fBFeC411E7C1EE2b24DE960149f930f
OKX Web3,15151,115186,137,polygon,limitAdapter,0x21fD4D4e056E8022Eb13898D75F75670e16DfDC4
OKX Web3,15151,115186,137,polygon,aaveV3Adapter,0xdce40846CAbaED9064A3bf5A7445235dB8fF0fF3
OKX Web3,15151,115186,137,polygon,smardexAdapter,0x42170295F1173c9e5874ea9d00c6d137E1a4f53d
OKX Web3,15151,115186,137,polygon,GmxAdapter2,0x9692981F5bb834A6038e109433dce03269043624
OKX Web3,15151,115186,137,polygon,firebirdAdapter,0x5D796C6E479052Db44Ee6a45Dd72E57C800A4C1B
OKX Web3,15151,115186,137,polygon,clipperCovesAdapter,0x7DA6cDe2354dD295554aa2127D8ec3d31f6D91AA
OKX Web3,15151,115186,137,polygon,AaveV3StaticATokenAdapter,0x78466A1488f1883d71cFddd1c621351572dE0a1C
OKX Web3,15151,115186,137,polygon,FluidAdapter,0x422857ab6c1e27f5681Ae51Ea276F4BD2D473bd7
OKX Web3,15151,115186,137,polygon,curve StableNG adapter,0x75f21a97Bd89A9A5683A9f46b5D5B4a080708DEa
OKX Web3,15151,115186,137,polygon,VirtuSwapAdapter,0x0ceb46fba3f54f24af210a95707506c6f51bd651
OKX Web3,15151,115186,10001,ethW,tokenApprove,0x40aA958dd87FC8305b97f2BA922CDdCa374bcD7f
OKX Web3,15151,115186,10001,ethW,dexRouter,0xc82Ea2afE1Fd1D61C4A12f5CeB3D7000f564F5C6
OKX Web3,15151,115186,10001,ethW,wNativeRelayer,0x4D8d82F269A2704867b6cAf58d6e8389e3066eC9
OKX Web3,15151,115186,10001,ethW,tokenApproveProxy,0x70cBb871E8f30Fc8Ce23609E9E0Ea87B6b222F58
OKX Web3,15151,115186,10001,ethW,balancer,0x2fa31d2ac017869998F9574bAC76094a8110cf7C
OKX Web3,15151,115186,10001,ethW,balancerV2,0x43c9361709bE9cE6B1E33ac31426b08dbC09e58a
OKX Web3,15151,115186,10001,ethW,bancor,0x7C443F4088c0a3a5DaEDA316762BcC389bD63b4D
OKX Web3,15151,115186,10001,ethW,curve,0x47B5BC2C49aD25dFa6d7363c5e9B28eF804e1185
OKX Web3,15151,115186,10001,ethW,curveV2,0xB2DC2da9684DfEF77CFa5c6bb07e733023715292
OKX Web3,15151,115186,10001,ethW,kyber,0x1c8875B6A9Df43256b244a7Ba4790F6A7185d8c9
OKX Web3,15151,115186,10001,ethW,uniV2,0xc837BbEa8C7b0caC0e8928f797ceB04A34c9c06e
OKX Web3,15151,115186,10001,ethW,uniV3,0x03F911AeDc25c770e701B8F563E8102CfACd62c0
OKX Web3,15151,115186,10001,ethW,marketMaker,0x55b35bF627944396f9950dD6BDdaDb5218110c76
OKX Web3,15151,115186,10001,ethW,pmmAdapter,0x19440199101Fb45882d06Ee432437eC89f406248
OKX Web3,15151,115186,10001,ethW,DODOV1Adapter,0x1d0524ad45399FD03f602666f1076C96608EfD28
OKX Web3,15151,115186,10001,ethW,DODOV2Adapter,0x56bd269DB96A089295D742351BA459FB0c279fe2
OKX Web3,15151,115186,10001,ethW,SynapseAdapter,0x073a34b3A50aC1C068390f5A03c827f8265E241d
OKX Web3,15151,115186,10001,ethW,SaddleAdapter,0x9631d2f87DD05500c3542D0ebc6E69fA94e6733D
OKX Web3,15151,115186,10001,ethW,MstableAdapter,0x92470640a2904467adc88a0b026DBc876a2160a4
OKX Web3,15151,115186,10001,ethW,ShellAdapter,0x6F9813c927C8bD794cC45E8eCd1DcB169691D9c3
OKX Web3,15151,115186,10001,ethW,smoothyV1Adapter,0x2b226DFA5cd9BEd2F3a171E8Df549d59588B52D0
OKX Web3,15151,115186,10001,ethW,fraxswapAdapter,0x3E3A17996BE66d9C011Be274f8E102cFED83B60E
OKX Web3,15151,115186,10001,ethW,dnyAdapter,0xb3Df02AF5FbC5579D6D7eBfC4F0F70e7Ef126E52
OKX Web3,15151,115186,195,tron,TokenApprove,THRAE2VhGNAcvPKtT96AqyXtSQwhiU1XL8
OKX Web3,15151,115186,195,tron,TokenApproveProxy,TXUhafKkNrfDG5BeDssyRpiVLZVUNEzNW4
OKX Web3,15151,115186,195,tron,WNativeRelayer,TWeLgujAKtiqut5Pp6oNfmVkeSaH5SBFYc
OKX Web3,15151,115186,195,tron,dexrouter,TCkwEw4NdkaTJ1atJg5jZ18NgtHfpzZTC5
OKX Web3,15151,115186,195,tron,SunSwapV1Adapter,TRpBA8e1hbs1rVEZrW5K4Xgcf98oM3PBPu
OKX Web3,15151,115186,195,tron,SunSwapV1AdapterV2,TQCEAx958CKYmUPd8NVQZr5s9nrUZvbHzA
OKX Web3,15151,115186,195,tron,uniV2Adapter,TQBBr9Juw7MKDw7fthA3MNDkGzUEsbT7yb
OKX Web3,15151,115186,195,tron,sunSwapV3Adapter,TQnQcuk838enX2kosMXe6eQsDQMWYfBZBv
OKX Web3,15151,115186,43114,avax,dexRouter,0x1daC23e41Fc8ce857E86fD8C1AE5b6121C67D96d
OKX Web3,15151,115186,43114,avax,tokenApprove,0x40aA958dd87FC8305b97f2BA922CDdCa374bcD7f
OKX Web3,15151,115186,43114,avax,wNativeRelayer,0x3B86917369B83a6892f553609F3c2F439C184e31
OKX Web3,15151,115186,43114,avax,tokenApproveProxy,0x70cBb871E8f30Fc8Ce23609E9E0Ea87B6b222F58
OKX Web3,15151,115186,43114,avax,uniV2,0x078b9259b4dc543eCa8F85A70d4635F403238D21
OKX Web3,15151,115186,43114,avax,GMXAdapter2,0xaa6fB20894554d57319c39BCC2468F72af099ea0
OKX Web3,15151,115186,43114,avax,dnyFeeAdapter,0x47B5BC2C49aD25dFa6d7363c5e9B28eF804e1185
OKX Web3,15151,115186,43114,avax,CurveAdapter,0xEdBaB5dfAA165919Dfa94101c266e48c4e82D8Fd
OKX Web3,15151,115186,43114,avax,CurveV2Adapter,0x1c8875B6A9Df43256b244a7Ba4790F6A7185d8c9
OKX Web3,15151,115186,43114,avax,KyberAdapter,0x03F911AeDc25c770e701B8F563E8102CfACd62c0
OKX Web3,15151,115186,43114,avax,KyberElasticAdapter,0xc837BbEa8C7b0caC0e8928f797ceB04A34c9c06e
OKX Web3,15151,115186,43114,avax,MultichainAdapter,0xd57d71A16D850038e7266E3885140A7E7d1Ba3fD
OKX Web3,15151,115186,43114,avax,TraderJoeV2Adapter,0x785fa2f73989d9a3E09476b948ED4268A7A2BB79
OKX Web3,15151,115186,43114,avax,dodoV1Adapter,0xe605574Eaba16dEf557188E3b5cb435F2578fCa5
OKX Web3,15151,115186,43114,avax,dodoV2Adapter,0x1a738e2abfb3013cF9Cb4652aCC2d01F7932284d
OKX Web3,15151,115186,43114,avax,WoofiAdapter,0x8009858707810928CCe2c3526B78A4Eb8043888c
OKX Web3,15151,115186,43114,avax,SynapseAdapter,0xFb78AfF8B1744533db49cdE2Faea5B944bfC6D79
OKX Web3,15151,115186,43114,avax,PlatypusAdapter,0x777d501b0Cc4497ac2BDDB66a3D222e190DF509f
OKX Web3,15151,115186,43114,avax,aaveV2Adapter,0x0b30db38f7eAd65Aba0aaF746dC285233117836a
OKX Web3,15151,115186,43114,avax,IronswapAdapter,0x8CDaE78B840Ec9a79e1252e8A3ddf97fa109134A
OKX Web3,15151,115186,43114,avax,axialAdapter,0xABC7f0BEf82C4BF6A131758bbd92bdAFa63797DB
OKX Web3,15151,115186,43114,avax,NerveFinanceAdapter,0x56e6983D59bF472Ced0E63966A14d94A3A291589
OKX Web3,15151,115186,43114,avax,TraderJoeV2P1Adapter,0x6667C8dC9fBFeC411E7C1EE2b24DE960149f930f
OKX Web3,15151,115186,43114,avax,limitAdapter,0x21fD4D4e056E8022Eb13898D75F75670e16DfDC4
OKX Web3,15151,115186,43114,avax,TridentAdapter,0x9Ac7b1FFEE0f58c0a3c89AA54Afb62efD25DC9fd
OKX Web3,15151,115186,43114,avax,uniV3Adapter,0xbe882fb094143B59Dc5335D32cEcB711570EbDD4
OKX Web3,15151,115186,43114,avax,BalancerAdapter,0x0e0773A3029EA80b9FD0dEc6FEB40C2A8Ea94663
OKX Web3,15151,115186,43114,avax,balancerV2Adapter,0xF43D80CA39BAbf8977a4653D15a66643498eB03C
OKX Web3,15151,115186,43114,avax,wombatAdapter,0x43C1993672B9b4a73DC3EB3bAe4b021751dABB6D
OKX Web3,15151,115186,43114,avax,SolidlyseriesAdapter,0xE8c25c536550221a52472d50bBaBd2B88353DcE8
OKX Web3,15151,115186,43114,avax,curve StableNG adapter,0x09a191DE731c61a9fcc1E9c6759a7355B61AA2A3
OKX Web3,15151,115186,250,ftm,dexRouter,0xf332761c673b59B21fF6dfa8adA44d78c12dEF09
OKX Web3,15151,115186,250,ftm,tokenApprove,0x70cBb871E8f30Fc8Ce23609E9E0Ea87B6b222F58
OKX Web3,15151,115186,250,ftm,wNativeRelayer,0x40aA958dd87FC8305b97f2BA922CDdCa374bcD7f
OKX Web3,15151,115186,250,ftm,tokenApproveProxy,0xE9BBD6eC0c9Ca71d3DcCD1282EE9de4F811E50aF
OKX Web3,15151,115186,250,ftm,uniV2,0x808ca026D4c45d6A41c1e807c41044480b7699eF
OKX Web3,15151,115186,250,ftm,dnyAdapter,0xEb81787477b4f29b1989538589e9D11b9043Ab59
OKX Web3,15151,115186,250,ftm,CurveAdapter,0xf3964a4Ba7371E4C44aADFAc679cE9ba8B6AdC66
OKX Web3,15151,115186,250,ftm,CurveV2Adapter,0x8E6fC20A0570da9204A7a87bE8e5f848040Dc0B4
OKX Web3,15151,115186,250,ftm,KyberAdapter,0x298E0197e36aE199a7cbc40fdAed8289e7128038
OKX Web3,15151,115186,250,ftm,KyberElasticAdapter,0x172FfEB0AE118fA500fa6b4ceBAbfD72f4CdD84F
OKX Web3,15151,115186,250,ftm,MultichainAdapter,0x2fa31d2ac017869998F9574bAC76094a8110cf7C
OKX Web3,15151,115186,250,ftm,WoofiAdapter,0x8cBf17E3c9084809e1786E5a52834699B67C8038
OKX Web3,15151,115186,250,ftm,SolidlySeriesAdapter,0xe605574Eaba16dEf557188E3b5cb435F2578fCa5
OKX Web3,15151,115186,250,ftm,mummyAdapter,0x504795369308903e773eB5AB684847512Aa2Ad77
OKX Web3,15151,115186,250,ftm,saddleAdapter,0xFc1387e7AF2f476BFF03BdBe8562eE4A0d955200
OKX Web3,15151,115186,250,ftm,synapseAdapter,0xC48814169C7AC574579D680F49c3784A657CA493
OKX Web3,15151,115186,250,ftm,beethovenAdapter,0x1ed4ae8Dce02A398465BB276aBF114Ce06f424eB
OKX Web3,15151,115186,250,ftm,IronswapAdapter,0x82b0EC4A17520C56C8dB9887532f92e924507989
OKX Web3,15151,115186,250,ftm,solidlyAdapter,0x2E3329902b725bd1Ae774fB3dacBAe0626820Db4
OKX Web3,15151,115186,250,ftm,limitAdapter,0xABC7f0BEf82C4BF6A131758bbd92bdAFa63797DB
OKX Web3,15151,115186,250,ftm,firebirdAdapter,0x6667C8dC9fBFeC411E7C1EE2b24DE960149f930f
OKX Web3,15151,115186,42161,arb,dexRouter,0xf332761c673b59B21fF6dfa8adA44d78c12dEF09
OKX Web3,15151,115186,42161,arb,tokenApprove,0x70cBb871E8f30Fc8Ce23609E9E0Ea87B6b222F58
OKX Web3,15151,115186,42161,arb,wNativeRelayer,0xd99cAE3FAC551f6b6Ba7B9f19bDD316951eeEE98
OKX Web3,15151,115186,42161,arb,tokenApproveProxy,0xE9BBD6eC0c9Ca71d3DcCD1282EE9de4F811E50aF
OKX Web3,15151,115186,42161,arb,uniV2Adapter,0x808ca026D4c45d6A41c1e807c41044480b7699eF
OKX Web3,15151,115186,42161,arb,uniV3Adapter,0x443EF018e182d409bcf7f794d409bCea4C73C2C7
